"","gene","yhat","observed"
"61","MT1M",1.03483555503869,1.03483555503869
"62","MT1M",1.24941628695823,1.24941628695823
"63","MT1M",1.58837550904551,1.58837550904551
"64","MT1M",0.631470309505726,0.631470309505726
"65","MT1M",0.670776702099534,0.670776702099534
"66","MT1M",1.12755958940358,1.12755958940358
"67","MT1M",1.15368899466081,1.15368899466081
"68","MT1M",0.931102524190656,0.931102524190656
"69","MT1M",0.914931434073128,0.914931434073128
"70","MT1M",0.392477423081304,0.392477423081304
"71","MT1M",0.807673623762909,0.807673623762909
"72","MT1M",0.815354300260011,0.815354300260011
"73","MT1M",0.87502630742065,0.87502630742065
"74","MT1M",1.35650503837417,1.35650503837417
"75","MT1M",1.72141798516501,1.72141798516501
"76","MT1M",1.13504989281836,1.13504989281836
"77","MT1M",0.852889484313519,0.852889484313519
"78","MT1M",1.30282690852993,1.30282690852993
"79","MT1M",1.34387788293276,1.34387788293276
"80","MT1M",0.969062828385202,0.969062828385202
"81","MT1M",0.82952195731494,0.82952195731494
"82","MT1M",1.77894447879532,1.77894447879532
"83","MT1M",0.828321574988368,0.828321574988368
"84","MT1M",0.926258215260592,0.926258215260592
"85","MT1M",2.00156175108613,2.00156175108613
"86","MT1M",1.24233860716122,1.24233860716122
"87","MT1M",0.789518576515107,0.789518576515107
"88","MT1M",0.828141589138775,0.828141589138775
"89","MT1M",0.968262080879282,0.968262080879282
"90","MT1M",1.97819469602948,1.97819469602948
"91","MT1M",0.888267283324393,0.888267283324393
"92","MT1M",1.26886506064521,1.26886506064521
"93","MT1M",0.777592172294253,0.777592172294253
"94","MT1M",1.23579224695927,1.23579224695927
"95","MT1M",1.68794222643041,1.68794222643041
"96","MT1M",0.961696614153034,0.961696614153034
"97","MT1M",1.08344231045271,1.08344231045271
"98","MT1M",1.4536045505193,1.4536045505193
"99","MT1M",0.589467247749726,0.589467247749726
"100","MT1M",0.893622324049343,0.893622324049343
"101","MT1M",0.93881058397226,0.93881058397226
"102","MT1M",1.31497832142177,1.31497832142177
"103","MT1M",0.8036342186212,0.8036342186212
"104","MT1M",0.942359733814676,0.942359733814676
"105","MT1M",0.821179397760068,0.821179397760068
"106","MT1M",1.08447612597637,1.08447612597637
"107","MT1M",0.658644828555417,0.658644828555417
"108","MT1M",0.802551187798453,0.802551187798453
"109","MT1M",0.998337547819441,0.998337547819441
"110","MT1M",0.797206245832823,0.797206245832823
"111","MT1M",0.903541174966964,0.903541174966964
"112","MT1M",1.39047005821903,1.39047005821903
"113","MT1M",1.46417541984937,1.46417541984937
"114","MT1M",1.72972970816842,1.72972970816842
"115","MT1M",1.93409331800888,1.93409331800888
"116","MT1M",1.86603665256151,1.86603665256151
"117","MT1M",2.75153895336019,2.75153895336019
"118","MT1M",2.92092628258902,2.92092628258902
"119","MT1M",2.77085947916814,2.77085947916814
"120","MT1M",1.35775903365733,1.35775903365733
"121","MT1M",1.29412807708658,1.29412807708658
"122","MT1M",1.32191293171478,1.32191293171478
"123","MT1M",1.05700894975722,1.05700894975722
"124","MT1M",1.34661623258567,1.34661623258567
"125","MT1M",1.21278265893857,1.21278265893857
"126","MT1M",1.01822604416756,1.01822604416756
"127","MT1M",0.923470588914041,0.923470588914041
"128","MT1M",1.56049933527541,1.56049933527541
"129","MT1M",1.78564534748203,1.78564534748203
"130","MT1M",2.4552336565628,2.4552336565628
"131","MT1M",2.76683960282613,2.76683960282613
"132","MT1M",2.32905153244105,2.32905153244105
"133","MT1M",1.46073192332909,1.46073192332909
"134","MT1M",1.26146535608515,1.26146535608515
"135","MT1M",0.813891675353998,0.813891675353998
"136","MT1M",0.882017142372298,0.882017142372298
"137","MT1M",1.34560888988969,1.34560888988969
"138","MT1M",1.01895337648365,1.01895337648365
"139","MT1M",0.84104075953851,0.84104075953851
"140","MT1M",1.0361265602666,1.0361265602666
"141","MT1M",1.29240508547035,1.29240508547035
"142","MT1M",1.06834353986158,1.06834353986158
"143","MT1M",1.34769026422887,1.34769026422887
"144","MT1M",1.94820168626419,1.94820168626419
"145","MT1M",0.706802364217973,0.706802364217973
"146","MT1M",0.849325853602573,0.849325853602573
"147","MT1M",1.07525946084403,1.07525946084403
"148","MT1M",0.8139095993303,0.8139095993303
"149","MT1M",0.916299252319218,0.916299252319218
"150","MT1M",0.903330784979948,0.903330784979948
"151","MT1M",0.618939017516747,0.618939017516747
"152","MT1M",0.533540875804586,0.533540875804586
"153","MT1M",0.908854053046809,0.908854053046809
"154","MT1M",0.970709038314367,0.970709038314367
"155","MT1M",0.982690566077085,0.982690566077085
"156","MT1M",1.19945827535496,1.19945827535496
"157","MT1M",0.783963015968274,0.783963015968274
"158","MT1M",0.948149642396347,0.948149642396347
"159","MT1M",1.61301627277671,1.61301627277671
"160","MT1M",0.834850016698557,0.834850016698557
"161","MT1M",0.750150669833477,0.750150669833477
"162","MT1M",0.628644411863299,0.628644411863299
"163","MT1M",0.678948895329416,0.678948895329416
"164","MT1M",0.803712158470368,0.803712158470368
"165","MT1M",1.08075047532979,1.08075047532979
"166","MT1M",1.51101068001336,1.51101068001336
"167","MT1M",0.848841366692364,0.848841366692364
"168","MT1M",0.725532182738624,0.725532182738624
"169","MT1M",0.843848043758011,0.843848043758011
"170","MT1M",0.667589719498884,0.667589719498884
"171","MT1M",0.985562004336735,0.985562004336735
"172","MT1M",0.720577041258794,0.720577041258794
"173","MT1M",0.680364613936894,0.680364613936894
"174","MT1M",0.874026468678161,0.874026468678161
"175","MT1M",1.01913978779991,1.01913978779991
"176","MT1M",1.16127284354957,1.16127284354957
"177","MT1M",0.874802320194512,0.874802320194512
"178","MT1M",1.48351303201043,1.48351303201043
"179","MT1M",2.22939441150646,2.22939441150646
"180","MT1M",1.27185022943094,1.27185022943094
"181","MT1M",0.560988782526077,0.560988782526077
"182","MT1M",0.89816969231792,0.89816969231792
"183","MT1M",0.852779332920089,0.852779332920089
"184","MT1M",0.759004317230755,0.759004317230755
"185","MT1M",0.654258244535644,0.654258244535644
"186","MT1M",0.654623032983831,0.654623032983831
"187","MT1M",0.802089490533628,0.802089490533628
"188","MT1M",1.20062487463206,1.20062487463206
"189","MT1M",2.04112757726388,2.04112757726388
"190","MT1M",0.998642603932728,0.998642603932728
"191","CCL19",2.37527913804809,2.37527913804809
"192","CCL19",1.67903829393183,1.67903829393183
"193","CCL19",1.19894614916291,1.19894614916291
"194","CCL19",2.59243088556172,2.59243088556172
"195","CCL19",1.30833250717239,1.30833250717239
"196","CCL19",1.40142992036494,1.40142992036494
"197","CCL19",0.903396714667909,0.903396714667909
"198","CCL19",2.42148267302043,2.42148267302043
"199","CCL19",4.89086002975631,4.89086002975631
"200","CCL19",0.379057254813125,0.379057254813125
"201","CCL19",2.09714739325309,2.09714739325309
"202","CCL19",1.73800494957697,1.73800494957697
"203","CCL19",0.925303042966204,0.925303042966204
"204","CCL19",1.29735584494736,1.29735584494736
"205","CCL19",0.617245262627954,0.617245262627954
"206","CCL19",1.46734711535807,1.46734711535807
"207","CCL19",0.67394859623908,0.67394859623908
"208","CCL19",1.11366212281832,1.11366212281832
"209","CCL19",3.70936019496407,3.70936019496407
"210","CCL19",1.09931828879114,1.09931828879114
"211","CCL19",0.948144391983356,0.948144391983356
"212","CCL19",3.59031716932281,3.59031716932281
"213","CCL19",3.440877180343,3.440877180343
"214","CCL19",1.91267658509853,1.91267658509853
"215","CCL19",0.686753975336474,0.686753975336474
"216","CCL19",0.515422209549491,0.515422209549491
"217","CCL19",0.551389503730465,0.551389503730465
"218","CCL19",0.383164665515037,0.383164665515037
"219","CCL19",0.658271027233202,0.658271027233202
"220","CCL19",0.633331316327019,0.633331316327019
"221","CCL19",1.19727867626134,1.19727867626134
"222","CCL19",0.457261054326641,0.457261054326641
"223","CCL19",1.12462190184829,1.12462190184829
"224","CCL19",1.02775393353376,1.02775393353376
"225","CCL19",0.312878295964414,0.312878295964414
"226","CCL19",1.56083980935267,1.56083980935267
"227","CCL19",2.60046137564525,2.60046137564525
"228","CCL19",1.03312559390044,1.03312559390044
"229","CCL19",0.865010241162602,0.865010241162602
"230","CCL19",0.925402822091288,0.925402822091288
"231","CCL19",0.452807598052699,0.452807598052699
"232","CCL19",0.329315882642858,0.329315882642858
"233","CCL19",1.65163093837811,1.65163093837811
"234","CCL19",0.508464052658225,0.508464052658225
"235","CCL19",0.255323745112798,0.255323745112798
"236","CCL19",0.634102837313532,0.634102837313532
"237","CCL19",0.480714925543945,0.480714925543945
"238","CCL19",0.58774679005296,0.58774679005296
"239","CCL19",2.38584493557413,2.38584493557413
"240","CCL19",3.97275283789895,3.97275283789895
"241","CCL19",3.44485331808023,3.44485331808023
"242","CCL19",0.618817834659316,0.618817834659316
"243","CCL19",0.911493112980274,0.911493112980274
"244","CCL19",0.390700805579219,0.390700805579219
"245","CCL19",0.822926349844162,0.822926349844162
"246","CCL19",1.22966082404787,1.22966082404787
"247","CCL19",0.55589058676004,0.55589058676004
"248","CCL19",0.530205749656225,0.530205749656225
"249","CCL19",0.513345438316551,0.513345438316551
"250","CCL19",1.71295060837689,1.71295060837689
"251","CCL19",1.83984885545005,1.83984885545005
"252","CCL19",1.89667172292474,1.89667172292474
"253","CCL19",2.15312489382854,2.15312489382854
"254","CCL19",0.23056896901393,0.23056896901393
"255","CCL19",0.896193854129493,0.896193854129493
"256","CCL19",0.435653075453155,0.435653075453155
"257","CCL19",0.583507723043523,0.583507723043523
"258","CCL19",0.23776349160707,0.23776349160707
"259","CCL19",0.344852341076957,0.344852341076957
"260","CCL19",0.195293885073092,0.195293885073092
"261","CCL19",0.809408456757742,0.809408456757742
"262","CCL19",1.28689356743935,1.28689356743935
"263","CCL19",3.20473318881406,3.20473318881406
"264","CCL19",0.393896141702084,0.393896141702084
"265","CCL19",0.522093455710126,0.522093455710126
"266","CCL19",1.02736372020609,1.02736372020609
"267","CCL19",2.46088504512641,2.46088504512641
"268","CCL19",0.83503909879891,0.83503909879891
"269","CCL19",0.74911128647845,0.74911128647845
"270","CCL19",1.10000003156359,1.10000003156359
"271","CCL19",0.386643323031385,0.386643323031385
"272","CCL19",0.404595246509412,0.404595246509412
"273","CCL19",1.40488150185798,1.40488150185798
"274","CCL19",0.510224869855588,0.510224869855588
"275","CCL19",1.36680668872702,1.36680668872702
"276","CCL19",1.1300002112997,1.1300002112997
"277","CCL19",2.02075273760277,2.02075273760277
"278","CCL19",1.76677023814431,1.76677023814431
"279","CCL19",3.28974311619251,3.28974311619251
"280","CCL19",4.06022529149994,4.06022529149994
"281","CCL19",0.925302542530823,0.925302542530823
"282","CCL19",1.39805881538878,1.39805881538878
"283","CCL19",0.931872582518536,0.931872582518536
"284","CCL19",1.02982576038052,1.02982576038052
"285","CCL19",0.79399001080729,0.79399001080729
"286","CCL19",0.343896029114954,0.343896029114954
"287","CCL19",0.410828466911374,0.410828466911374
"288","CCL19",2.49789444175674,2.49789444175674
"289","CCL19",0.237290964551842,0.237290964551842
"290","CCL19",0.422393129735622,0.422393129735622
"291","CCL19",1.01682082390242,1.01682082390242
"292","CCL19",1.00743662610265,1.00743662610265
"293","CCL19",0.597738292577498,0.597738292577498
"294","CCL19",2.4365111540107,2.4365111540107
"295","CCL19",0.886806090570114,0.886806090570114
"296","CCL19",1.22354774777228,1.22354774777228
"297","CCL19",0.338310605895868,0.338310605895868
"298","CCL19",0.686129229116793,0.686129229116793
"299","CCL19",1.71449893788577,1.71449893788577
"300","CCL19",0.442773244594795,0.442773244594795
"301","CCL19",0.351245001556415,0.351245001556415
"302","CCL19",0.862361058576125,0.862361058576125
"303","CCL19",1.06545193893495,1.06545193893495
"304","CCL19",0.993246175867092,0.993246175867092
"305","CCL19",0.891225626921851,0.891225626921851
"306","CCL19",0.734001556261557,0.734001556261557
"307","CCL19",0.57799333201504,0.57799333201504
"308","CCL19",1.55541901089903,1.55541901089903
"309","CCL19",0.726453378633256,0.726453378633256
"310","CCL19",0.31802932426585,0.31802932426585
"311","CCL19",0.31755912249673,0.31755912249673
"312","CCL19",0.84764712412294,0.84764712412294
"313","CCL19",1.99815703011487,1.99815703011487
"314","CCL19",1.28686992603827,1.28686992603827
"315","CCL19",2.34764587602903,2.34764587602903
"316","CCL19",1.42860307235277,1.42860307235277
"317","CCL19",0.957203240843218,0.957203240843218
"318","CCL19",1.95478787317343,1.95478787317343
"319","CCL19",0.560430482663924,0.560430482663924
"320","CCL19",1.48046842818414,1.48046842818414
"321","CCL19",0.957527111965394,0.957527111965394
"322","CCL19",0.701052682902279,0.701052682902279
"323","CCL19",0.636647201283748,0.636647201283748
"324","CCL19",0.385932671622711,0.385932671622711
"325","CCL19",0.448742337259196,0.448742337259196
"326","CCL19",0.511946021484797,0.511946021484797
"327","CCL19",1.81642859437108,1.81642859437108
"328","CCL19",1.6764669363361,1.6764669363361
"329","CCL19",0.928493625292279,0.928493625292279
"330","CCL19",1.84508165490896,1.84508165490896
"331","CCL19",0.730547616317956,0.730547616317956
"332","CCL19",1.41058854478488,1.41058854478488
"333","CCL19",0.521933470568935,0.521933470568935
"334","CCL19",0.895410764873161,0.895410764873161
"335","CCL19",1.53987706178335,1.53987706178335
"336","CCL19",0.713181810108803,0.713181810108803
"337","CCL19",0.516504274634995,0.516504274634995
"338","CCL19",2.5987944845787,2.5987944845787
"339","CCL19",1.28211072864083,1.28211072864083
"340","CCL19",0.791181114573183,0.791181114573183
"341","CCL19",0.801302147987712,0.801302147987712
"342","CCL19",0.550536467792127,0.550536467792127
"343","CCL19",2.05445574177387,2.05445574177387
"344","CCL19",0.79172296616998,0.79172296616998
"345","CCL19",1.50883767047472,1.50883767047472
"346","CCL19",3.01842398532748,3.01842398532748
"347","CCL19",0.793549889412081,0.793549889412081
"348","CCL19",3.74732337245775,3.74732337245775
"349","CCL19",5.74253627442464,5.74253627442464
"350","CCL19",1.53377296911347,1.53377296911347
"351","CCL19",1.88357254992584,1.88357254992584
"352","CCL19",0.653311065496813,0.653311065496813
"353","CCL19",1.20219031595826,1.20219031595826
"354","CCL19",0.740812129080922,0.740812129080922
"355","CCL19",0.874659580085751,0.874659580085751
"356","CCL19",1.23178540927763,1.23178540927763
"357","CCL19",0.597282401629608,0.597282401629608
"358","CCL19",1.75614222917733,1.75614222917733
"359","CCL19",1.25417445242646,1.25417445242646
"360","CCL19",1.00675382413291,1.00675382413291
"361","CCL19",0.623137891547888,0.623137891547888
"362","CCL19",1.12634070942768,1.12634070942768
"363","CCL19",1.677227683791,1.677227683791
"364","CCL19",0.826965706468633,0.826965706468633
"365","CCL19",1.22202577700028,1.22202577700028
"366","CCL19",2.52579824541498,2.52579824541498
"367","CCL19",0.223757348848422,0.223757348848422
"368","CCL19",1.671713423439,1.671713423439
"369","CCL19",6.21919016321963,6.21919016321963
"370","CCL19",2.25385427266985,2.25385427266985
"371","CCL19",0.435766330435997,0.435766330435997
"372","CCL19",0.742777854396992,0.742777854396992
"373","CCL19",1.64248973896667,1.64248973896667
"374","CCL19",1.33727070878827,1.33727070878827
"375","CCL19",2.28615290496009,2.28615290496009
"376","CCL19",1.7122704617294,1.7122704617294
"377","CCL19",2.41028448596947,2.41028448596947
"378","CCL19",2.11286758049765,2.11286758049765
"379","CCL19",1.04557186291092,1.04557186291092
"380","CCL19",1.71094457797679,1.71094457797679
"381","ARG1",1.09504876871618,1.09504876871618
"382","ARG1",1.10139159877668,1.10139159877668
"383","ARG1",1.03224598602072,1.03224598602072
"384","ARG1",1.03529686337451,1.03529686337451
"385","ARG1",1.00351407986143,1.00351407986143
"386","ARG1",1.06483392161692,1.06483392161692
"387","ARG1",1.01386669083968,1.01386669083968
"388","ARG1",1.1034494262076,1.1034494262076
"389","ARG1",1.04740016966871,1.04740016966871
"390","ARG1",1.00622398636533,1.00622398636533
"391","ARG1",1.01943613691212,1.01943613691212
"392","ARG1",1.00780428354724,1.00780428354724
"393","ARG1",1.08093892527017,1.08093892527017
"394","ARG1",1.0256185224837,1.0256185224837
"395","ARG1",1.05681367300083,1.05681367300083
"396","ARG1",1.00500896741851,1.00500896741851
"397","ARG1",0.962823746658034,0.962823746658034
"398","ARG1",0.972781611981503,0.972781611981503
"399","ARG1",1.05241843151724,1.05241843151724
"400","ARG1",1.00885673259004,1.00885673259004
"401","ARG1",0.976265170669598,0.976265170669598
"402","ARG1",1.02711711162293,1.02711711162293
"403","ARG1",1.13736188302442,1.13736188302442
"404","ARG1",1.04452309059545,1.04452309059545
"405","ARG1",1.01668873813298,1.01668873813298
"406","ARG1",1.05305843268708,1.05305843268708
"407","ARG1",0.970288097014547,0.970288097014547
"408","ARG1",0.951072530601147,0.951072530601147
"409","ARG1",0.966850111267608,0.966850111267608
"410","ARG1",0.979863816837689,0.979863816837689
"411","ARG1",0.987217775177523,0.987217775177523
"412","ARG1",0.949654922946814,0.949654922946814
"413","ARG1",1.06167886975744,1.06167886975744
"414","ARG1",0.955225255403697,0.955225255403697
"415","ARG1",0.99741083758235,0.99741083758235
"416","ARG1",1.05086580749255,1.05086580749255
"417","ARG1",1.06380981286053,1.06380981286053
"418","ARG1",0.982597660709587,0.982597660709587
"419","ARG1",0.970040748132755,0.970040748132755
"420","ARG1",0.992679045467225,0.992679045467225
"421","ARG1",0.964948621419612,0.964948621419612
"422","ARG1",0.982932337877176,0.982932337877176
"423","ARG1",1.00051921126943,1.00051921126943
"424","ARG1",0.952576455421919,0.952576455421919
"425","ARG1",0.950508434655744,0.950508434655744
"426","ARG1",0.993702239931302,0.993702239931302
"427","ARG1",0.960519996952916,0.960519996952916
"428","ARG1",0.967804302780896,0.967804302780896
"429","ARG1",1.02906823881085,1.02906823881085
"430","ARG1",1.11590781855662,1.11590781855662
"431","ARG1",1.05694271355425,1.05694271355425
"432","ARG1",0.947100051965337,0.947100051965337
"433","ARG1",0.97402669935636,0.97402669935636
"434","ARG1",0.970093489457367,0.970093489457367
"435","ARG1",0.950939578323958,0.950939578323958
"436","ARG1",0.981614973834781,0.981614973834781
"437","ARG1",0.934203337063222,0.934203337063222
"438","ARG1",0.963703459795617,0.963703459795617
"439","ARG1",0.988790633709743,0.988790633709743
"440","ARG1",1.05106897930916,1.05106897930916
"441","ARG1",1.02434221844667,1.02434221844667
"442","ARG1",1.04269441248252,1.04269441248252
"443","ARG1",1.04646821875018,1.04646821875018
"444","ARG1",0.938268114130148,0.938268114130148
"445","ARG1",1.03141654739943,1.03141654739943
"446","ARG1",0.981816497757479,0.981816497757479
"447","ARG1",1.01400615959077,1.01400615959077
"448","ARG1",0.93326953712082,0.93326953712082
"449","ARG1",0.952828611817144,0.952828611817144
"450","ARG1",0.978449178982581,0.978449178982581
"451","ARG1",1.03495857007103,1.03495857007103
"452","ARG1",1.05200662206333,1.05200662206333
"453","ARG1",1.11987737469375,1.11987737469375
"454","ARG1",0.993187682017893,0.993187682017893
"455","ARG1",1.00938121249323,1.00938121249323
"456","ARG1",0.971658067363448,0.971658067363448
"457","ARG1",1.05462938752289,1.05462938752289
"458","ARG1",0.995800001300315,0.995800001300315
"459","ARG1",0.984965167904189,0.984965167904189
"460","ARG1",0.961699752647785,0.961699752647785
"461","ARG1",0.964384748115132,0.964384748115132
"462","ARG1",0.965669095361194,0.965669095361194
"463","ARG1",1.03319047593845,1.03319047593845
"464","ARG1",1.00080076083739,1.00080076083739
"465","ARG1",1.13537003017853,1.13537003017853
"466","ARG1",1.03616871861259,1.03616871861259
"467","ARG1",0.972093962926721,0.972093962926721
"468","ARG1",1.04810504564022,1.04810504564022
"469","ARG1",1.06754377184497,1.06754377184497
"470","ARG1",1.07920258649808,1.07920258649808
"471","ARG1",0.973662230440921,0.973662230440921
"472","ARG1",1.0172552187373,1.0172552187373
"473","ARG1",0.988296235558654,0.988296235558654
"474","ARG1",0.992509688724523,0.992509688724523
"475","ARG1",1.01601828764319,1.01601828764319
"476","ARG1",1.01205464009138,1.01205464009138
"477","ARG1",0.997660448677231,0.997660448677231
"478","ARG1",1.04924263438543,1.04924263438543
"479","ARG1",1.00393166618694,1.00393166618694
"480","ARG1",1.01363035688568,1.01363035688568
"481","ARG1",1.03218333288527,1.03218333288527
"482","ARG1",1.00989682643164,1.00989682643164
"483","ARG1",0.968847594113551,0.968847594113551
"484","ARG1",1.0733343769983,1.0733343769983
"485","ARG1",0.987940375427113,0.987940375427113
"486","ARG1",0.97594404775333,0.97594404775333
"487","ARG1",1.04220718083323,1.04220718083323
"488","ARG1",1.02242313300438,1.02242313300438
"489","ARG1",1.0454961812237,1.0454961812237
"490","ARG1",0.992471200169435,0.992471200169435
"491","ARG1",0.985066641888697,0.985066641888697
"492","ARG1",1.01941912288349,1.01941912288349
"493","ARG1",0.993629531908847,0.993629531908847
"494","ARG1",0.997348291724311,0.997348291724311
"495","ARG1",0.985053379199158,0.985053379199158
"496","ARG1",1.00168406314474,1.00168406314474
"497","ARG1",0.96500880187536,0.96500880187536
"498","ARG1",1.00581766733235,1.00581766733235
"499","ARG1",0.978249805987633,0.978249805987633
"500","ARG1",0.956710075176959,0.956710075176959
"501","ARG1",0.943558061217231,0.943558061217231
"502","ARG1",0.980164555484241,0.980164555484241
"503","ARG1",0.98549281139541,0.98549281139541
"504","ARG1",0.999327313060723,0.999327313060723
"505","ARG1",1.1060448580394,1.1060448580394
"506","ARG1",1.02027902843942,1.02027902843942
"507","ARG1",1.02787597397118,1.02787597397118
"508","ARG1",1.03794986919346,1.03794986919346
"509","ARG1",1.00817083789226,1.00817083789226
"510","ARG1",1.00062631427263,1.00062631427263
"511","ARG1",0.983473164893608,0.983473164893608
"512","ARG1",0.994416929094807,0.994416929094807
"513","ARG1",0.990696108156212,0.990696108156212
"514","ARG1",0.984033177369117,0.984033177369117
"515","ARG1",0.95028956070645,0.95028956070645
"516","ARG1",0.953871347143759,0.953871347143759
"517","ARG1",0.968322887354142,0.968322887354142
"518","ARG1",1.06783226141726,1.06783226141726
"519","ARG1",1.03327908169671,1.03327908169671
"520","ARG1",0.999480788730571,0.999480788730571
"521","ARG1",1.01114485380243,1.01114485380243
"522","ARG1",0.94130862454819,0.94130862454819
"523","ARG1",0.971482639778222,0.971482639778222
"524","ARG1",1.01076487358699,1.01076487358699
"525","ARG1",0.962407954367918,0.962407954367918
"526","ARG1",0.968847743471358,0.968847743471358
"527","ARG1",0.966535655217613,0.966535655217613
"528","ARG1",1.01810263890981,1.01810263890981
"529","ARG1",0.992135319448555,0.992135319448555
"530","ARG1",1.05340545004161,1.05340545004161
"531","ARG1",1.12174120552512,1.12174120552512
"532","ARG1",0.970107251443897,0.970107251443897
"533","ARG1",1.00925228458964,1.00925228458964
"534","ARG1",0.9912674931031,0.9912674931031
"535","ARG1",1.03852141038261,1.03852141038261
"536","ARG1",1.00653871675887,1.00653871675887
"537","ARG1",0.9690349075334,0.9690349075334
"538","ARG1",1.02418688780703,1.02418688780703
"539","ARG1",1.21291212559262,1.21291212559262
"540","ARG1",0.989315699503764,0.989315699503764
"541","ARG1",1.02433103963067,1.02433103963067
"542","ARG1",0.975568334112421,0.975568334112421
"543","ARG1",0.949860208415169,0.949860208415169
"544","ARG1",0.942315980874625,0.942315980874625
"545","ARG1",0.975235611635017,0.975235611635017
"546","ARG1",0.988478827423887,0.988478827423887
"547","ARG1",0.960119601082914,0.960119601082914
"548","ARG1",0.994399725561539,0.994399725561539
"549","ARG1",0.965720853395722,0.965720853395722
"550","ARG1",0.971324501353249,0.971324501353249
"551","ARG1",0.989643461366009,0.989643461366009
"552","ARG1",1.00134970822443,1.00134970822443
"553","ARG1",1.01549572419922,1.01549572419922
"554","ARG1",1.01353906922715,1.01353906922715
"555","ARG1",0.996577136529495,0.996577136529495
"556","ARG1",1.11037356009025,1.11037356009025
"557","ARG1",0.932707254633589,0.932707254633589
"558","ARG1",1.00582543379687,1.00582543379687
"559","ARG1",1.20634386566743,1.20634386566743
"560","ARG1",1.03402997414371,1.03402997414371
"561","ARG1",0.995894888444313,0.995894888444313
"562","ARG1",1.04348985097671,1.04348985097671
"563","ARG1",0.990215182186524,0.990215182186524
"564","ARG1",1.03338226797256,1.03338226797256
"565","ARG1",1.00338414462932,1.00338414462932
"566","ARG1",0.988882365168546,0.988882365168546
"567","ARG1",1.02752505933864,1.02752505933864
"568","ARG1",0.977860194312144,0.977860194312144
"569","ARG1",1.08469226237826,1.08469226237826
"570","ARG1",1.02546810542578,1.02546810542578
"571","PDCD1",1.30535816415993,1.30535816415993
"572","PDCD1",1.21933592615493,1.21933592615493
"573","PDCD1",0.97410365357755,0.97410365357755
"574","PDCD1",1.28789739310731,1.28789739310731
"575","PDCD1",0.984368661229429,0.984368661229429
"576","PDCD1",1.09512311554177,1.09512311554177
"577","PDCD1",0.948160275418541,0.948160275418541
"578","PDCD1",1.19551807954755,1.19551807954755
"579","PDCD1",1.62104422347236,1.62104422347236
"580","PDCD1",0.830725055446284,0.830725055446284
"581","PDCD1",1.30226029082908,1.30226029082908
"582","PDCD1",1.21611118441314,1.21611118441314
