"","ZZ203-PP02-A01","ZZ203-PP02-A02","ZZ203-PP02-A03","ZZ203-PP02-A04","ZZ203-PP02-A05","ZZ203-PP02-A06","ZZ203-PP02-A07","ZZ203-PP02-A08","ZZ203-PP02-A09","ZZ203-PP02-A10","ZZ203-PP02-A11","ZZ203-PP02-A12","ZZ203-PP02-B01","ZZ203-PP02-B02","ZZ203-PP02-B03","ZZ203-PP02-B04","ZZ203-PP02-F10","ZZ203-PP02-F11","ZZ203-PP02-F12","ZZ203-PP02-G01","ZZ203-PP02-G02","ZZ203-PP02-G03","ZZ203-PP02-G04","ZZ203-PP02-G05","ZZ203-PP02-G06","ZZ203-PP02-G07","ZZ203-PP02-G08","ZZ203-PP02-G09","ZZ203-PP04-A01","ZZ203-PP04-A02","ZZ203-PP04-A03","ZZ203-PP04-A04","ZZ203-PP04-A05","ZZ203-PP04-A06","ZZ203-PP04-A07","ZZ203-PP04-A08","ZZ203-PP04-A09","ZZ203-PP04-A10","ZZ203-PP04-A11","ZZ203-PP04-A12","ZZ203-PP04-B01","ZZ203-PP04-B02","ZZ203-PP04-B03","ZZ203-PP04-B04","ZZ203-PP04-F09","ZZ203-PP04-F10","ZZ203-PP04-F11","ZZ203-PP04-F12","ZZ203-PP04-G01","ZZ203-PP04-G02","ZZ203-PP04-G03","ZZ203-PP04-G04","ZZ203-PP04-G05","ZZ203-PP04-G06","ZZ203-PP04-G07","ZZ203-PP04-G08"
"CD68",39.5867210682561,27.2691538824981,33.1689465163246,28.6065864615021,21.324445315671,14.5667201853021,11.6013916009792,13.7528784940767,37.17186834845,36.9945817367559,25.5653539741172,25.0963259008852,24.2545380329263,17.0035962033307,13.933850791767,15.8090444606969,69.4574628737135,64.3562786318995,47.9517395701804,38.0833225765116,28.5776885977526,32.041539692198,81.7656388146848,50.2401562516763,49.0055187959593,32.6327801339284,29.1500794386803,32.9692376561577,42.258805307616,38.6449797949777,34.7452185424294,36.7745596423449,27.885732299983,20.9886072004895,20.4129069912203,21.6374768560846,36.3662035993108,38.2723411154159,36.8816923354642,34.0071211868014,29.32783923295,22.9057216093866,19.4419712509519,21.3807761464458,60.0655019555852,61.8771997718384,48.4160121714445,40.4093323472429,25.5403638011262,26.0519386967112,53.8339725217879,63.7962569167485,51.642415992994,39.9647259456796,26.7358566354716,27.0399947637061
"CD69",8.37411407213109,4.49986037664985,5.32341116928666,16.470458871774,27.4473058518537,21.0938844213391,18.4762903274853,26.9169487345843,6.74161464731113,4.857874369473,7.12731080490542,14.0825279343325,18.539717802946,23.8785070139366,27.867701583534,28.6538930850131,10.8952882939159,11.4411162012266,29.1677247993798,32.4519540752229,40.8252694253609,34.1776423383445,8.25915543582675,13.955598958799,17.6596464129583,36.2586445932538,35.3334296226429,43.7226449203524,6.07642952135655,8.51893342173857,10.7081776529791,16.393183606368,32.3312838260673,36.6836276291741,30.5700539482044,25.6612883416021,7.62094639933168,8.68697755537977,9.39976062204993,15.4474565177187,21.8093520714697,32.9852904415149,32.4700963160228,25.1062144143871,13.6957170582767,17.1286366150418,34.4656357830622,38.980063357469,38.4235561609864,42.1154373780883,12.0975219150085,12.3476626290481,22.8217747443788,58.6149313869967,37.1916115926507,49.9330106747624
"CD7",6.34402581222052,5.8498184896448,6.14239750302307,22.538522666638,49.9681721918363,80.3955594926508,59.2960015161157,77.8068049359076,7.43902305910196,7.2868115542095,12.3953231389659,27.324307932287,50.4586134018326,74.5219339775605,75.1583466949855,72.4581204448608,24.5143986613106,42.9041857545997,44.3349416950574,73.494131288005,75.8183575042417,91.8524137843007,16.5183108716535,27.9111979175979,22.0745580161979,78.0955422008544,91.6460830837298,82.718517416883,9.94324830767436,13.9400728719358,16.9076489257564,28.8715770977824,54.8116296113797,78.6298853823646,82.8349848919086,90.3459559955813,14.2892744987469,12.6581672949819,16.5732621494038,36.8012934686828,57.2017216611354,78.8492998601949,85.918814531698,95.2416391978039,13.0435400555017,12.8464774612813,45.4071074602248,66.6992195227803,92.2918750925653,89.4487165552316,9.07314143625639,11.6616813718788,35.8627888840236,78.1532418493289,78.5935943089978,85.901704804888
"CD74",21.6204399680476,15.9295057333405,11.7934032058043,10.5324250153712,13.0902535601148,7.40275943843221,3.86713053365972,4.5422350989611,14.3666132828906,16.8157189712527,10.2261415896469,11.8545459029307,12.4426353502246,6.92739104580139,5.95355442920953,4.84151986608843,31.0515716376601,20.1649673046619,28.3510285049972,24.3389655564172,18.0797621740884,12.1757850830352,28.081128481811,27.213417969658,34.4363105052687,20.9184488038003,16.5625451356138,17.0163807257588,22.2065878871394,23.0785650879827,18.1757225951881,17.7633601466017,13.3366545782528,9.61203913827727,9.00196519488599,10.3859888909206,23.2200710604637,22.1890226700271,21.891547764511,17.0376358651309,17.2753025618747,11.9456689288195,8.2979135029836,9.47557124672028,26.8044748140559,22.9095514726184,22.3206022214117,24.1676392816308,17.2906002724439,16.1007689799417,24.195043830017,31.4865397040727,24.647516723929,21.6342383119279,18.7361515004486,18.5344565047
"CD79A",13.9568567868851,7.64976264030475,5.73290433615487,19.504490769206,32.3737453637248,39.0037862885138,31.7964066100911,37.0108045100535,8.60137041208659,12.3315272455853,9.60637543269857,22.0696333299242,24.464782255434,41.9841881563721,40.1126007641777,33.9235745719121,23.1524876245712,21.4520928772998,46.6683596790076,33.4064233127296,44.7133903230143,40.5859502767841,46.8018808030183,13.955598958799,35.3192928259166,30.6803915789071,32.02092059552,48.4494173441745,13.5338657521123,13.6819233743074,12.9625308430799,16.6378579885526,27.0269325733531,40.2436421248324,40.7131133227238,37.6568018267298,9.76433757414371,15.1401608822333,16.078537906138,19.0821521689467,28.8878259894028,48.4923194140198,41.2891348216092,32.3951153734027,19.5653100832525,30.6888072686164,32.2773414476297,38.980063357469,45.9575867807877,42.488140363735,16.1300292200114,24.0093440009269,26.7340789862722,42.2737990003189,43.5071682781952,44.0087551709771
"CD79B",7.61283097466463,7.19977660263976,5.73290433615487,10.8358282051144,13.3717643893646,23.0838735176918,20.1950150091119,23.1317528187834,5.57926729432645,6.91312891040386,4.95812925558637,8.61766634787517,9.3654244571583,17.3184776145035,15.6228024028902,18.7732402970776,10.8952882939159,20.0219533521465,23.3341798395039,18.1349155126246,21.3846649370938,17.0888211691723,16.5183108716535,6.97779947939948,30.904381222677,16.7347590430402,30.9167509198124,27.1789414369759,7.45743623075577,7.22818593359636,12.6807366943173,11.2550215804914,15.6604656032514,17.0261562835829,16.7642231328863,19.283926741914,10.2406467241019,10.6725724251808,9.89448486531566,12.494266301096,13.2003973064159,18.2667544676118,16.0346154647026,19.5990448009086,11.0870090471764,13.5601706535747,8.75317734173007,20.7893671239835,20.7185842044534,20.1259612249271,9.07314143625639,10.9757001147094,18.9094705024852,24.5116985800168,17.8940772757093,22.0043775854885
"CD80",4.56769858479878,6.29980452730979,3.68543850181384,5.20119753845493,7.03777073124453,2.38798691562329,2.57808702243981,1.68230929591152,7.67149252969887,6.91312891040386,4.95812925558637,2.52224380913419,4.96940889563503,3.14881411172791,3.80014112502736,2.63484074344949,9.53337725717635,11.4411162012266,7.00025395185115,13.3625693250918,7.77624179530682,8.54441058458611,16.5183108716535,6.97779947939948,22.0745580161979,8.36737952152011,12.1458664327835,8.2718517416883,8.2860402563953,7.22818593359636,11.5535600992669,8.56360337646091,7.83023280162564,3.40523125671658,3.80364726544478,5.6181518854395,13.0985016238513,10.6725724251808,12.8628303249104,9.76824456267505,9.75681540039433,5.25661999067964,5.34487182156752,2.91556038360624,13.6957170582767,19.269716191922,13.1297660125951,10.8277953770747,10.9243443987118,7.82676269858277,12.0975219150085,13.0336438862174,13.6930648466272,12.7887123026175,11.5785205901649,9.3095443630913
"CD81",358.818099939193,376.638313525592,367.724863847647,311.638419179092,310.365689247884,308.050312115405,317.964066100911,283.67940502308,369.858927719724,395.916761112049,373.409109561349,314.229541221301,330.465691559729,320.391835868314,299.788910974381,288.185706314788,213.820032768098,251.704556426985,259.009396218493,279.659486589421,225.511012063899,239.243496368412,313.847906561417,265.156380217181,260.479784591135,239.86487961691,258.375704115575,219.794917707718,334.47982501649,343.855130841084,348.579362019344,314.406581107207,295.022964912864,307.709079016026,317.674984576963,288.044165585912,379.856547091688,347.97550093264,348.285867259112,341.888559693628,299.400315717983,333.532538408624,310.937918219691,281.837503748603,243.262022035105,244.796764956638,240.165303313718,235.179715590063,238.828770647699,236.29369290007,246.991072431424,242.837365037946,251.691572895148,240.143597682483,230.868683282681,242.8944756552
"CD83",49.7371623678089,46.3485618794934,39.7208371862158,40.7427140512303,40.1152931680939,35.0238080958083,29.2183195876513,31.9638766223189,40.6821573544637,37.5551057024643,36.2563201814754,36.9929092006348,33.06568226711,37.7857693407349,28.2899394863147,30.3006685496691,47.6668862858819,51.4850229055196,56.0020316148092,42.9511156877951,46.657450771841,57.6747714459564,57.8140880507873,62.8001953145954,66.2236740485936,22.313012057387,44.1667870283034,33.0874069667532,44.4684160426548,49.5647035446608,48.4685935871683,38.1692036207971,38.1408113885637,38.3862432575324,41.2766166213082,35.8346985125332,48.1072241457811,49.8880711037523,52.1934076645402,44.5250217275422,43.4273940370493,38.2419104321945,36.3451283866592,29.6415305666634,42.3915051803805,57.0954553834727,49.2366225472316,54.5720887004566,50.4780051526684,43.9789523063222,46.3738340075326,49.3906505161924,56.0763608004734,50.4443651936577,46.6649466209674,54.1646217488949
"CD84",6.34402581222052,4.49986037664985,9.41834283796871,10.8358282051144,17.5944268281113,33.8298146379966,28.7886384172445,33.4358972562415,6.50914517671419,7.47365287611229,8.05696004032786,15.7640238070887,20.2598978052812,31.7505422932564,36.3124596391503,38.5345458729487,19.0667545143527,14.3013952515332,36.1679787512308,48.6779311128344,52.4896321183212,44.8581555690772,11.012207247769,13.955598958799,35.3192928259166,52.993403636294,44.1667870283034,43.7226449203524,10.7718523333139,11.3585778956514,10.9899718017417,14.9251373132604,29.5528141222646,35.9097114344658,34.3737012136491,34.9236468554349,10.9551104490392,12.4099679362568,9.64712274368279,16.8104673869292,25.4442440833813,33.5109524405828,33.9399360669539,36.930431525679,13.6957170582767,16.4149434227484,26.8066056090483,28.1522679803943,38.8002576919764,38.0157045359734,10.0812682625071,16.4635501720641,26.7340789862722,39.4318629330705,41.7528469766551,49.086688459936
"CD86",20.7830285608344,15.3895224881425,14.4960581071344,11.5726645230622,15.6238510233629,7.99975616733803,6.57412190722152,7.06569904282838,18.9695088007099,16.5915093849693,13.2010191429987,12.1067702838441,15.6536380212503,8.42307774887215,6.84025402504925,7.8057157024691,24.1058253502888,28.7458044555818,23.1008380411088,18.8984909026298,11.6643626929603,16.020769846099,18.9960575024015,25.1200781258382,33.1118370242968,15.0612831387362,12.5875343030665,13.1167934761057,32.2326965973777,28.0350354424487,30.9409975341342,22.8281198578229,16.898147562218,11.9802226940847,12.7210869655431,11.798118959423,34.0799196795113,28.8904053556058,26.1214400444334,20.7859157554598,19.8005959596238,12.4187647279807,10.5026731293802,12.3425389572664,22.3044534949078,30.6174379493872,26.7518982506625,25.3370411823548,18.4207048654141,18.8960413722927,29.6389286917709,29.6343903097155,29.5378970262958,23.9788355674077,18.3151143880789,15.7415931957726
"CD8A",20.8591568705811,21.1943423740208,17.1987130084646,13.9132034153669,14.1459191698015,10.148944391399,7.60535671619745,8.64286400774543,19.1787313242472,20.1228103689324,17.105545931773,14.3767897120649,17.0871213565297,12.2803750357388,10.2603810375739,8.39855486974523,37.1801713029878,45.9074787574217,35.0012697592558,29.4930994389526,25.6615979245126,24.9924009599144,33.036621743307,33.4934375011175,30.4628900623531,33.4695180860805,19.5438032600243,23.3975234979184,45.9875234229939,41.897663465096,42.0155075805047,34.3522832587174,31.5230017304156,24.9820147651844,27.4707858059901,25.4183412330426,43.7966263386591,43.4100678410262,39.5532032490995,36.7331429252223,32.3122768848353,23.4182420584779,24.7734808929655,23.6160391072106,49.8915407122939,60.8066599833983,51.8625757497507,46.3862753953881,35.2592633006698,46.9605761914966,49.2974018036597,45.2747629731764,47.9257269631952,42.9487588162903,29.1568200315969,31.7370830559931
"CD9",163.422104922801,150.295336580105,154.788417076181,100.989918871667,78.8230321899388,8.35795420468152,7.73426106731944,3.78519591580092,159.009117888304,161.991426089734,133.869489900832,88.488720303791,84.4799512257953,13.3824599748436,4.644616930589,3.95226111517423,122.571993306553,92.9590691349661,84.0030474222139,56.313685012887,19.4406044882671,8.54441058458611,99.109865229921,125.600390629191,123.617524890708,41.8368976076006,13.250036108491,5.90846552977738,163.234993050987,173.99276140157,152.45063448057,102.763240517531,60.8737453287673,11.9183093985081,10.4248110238116,5.92183577113895,167.660820785297,155.869197279385,153.11715329076,109.495206493242,63.8975753672882,14.84995147367,11.2242308252918,4.8592673060104,105.000497446788,88.4979558443824,79.3256696594287,36.3813924669711,12.8078520536621,8.19946568422956,98.7964289725697,105.641113604078,89.9829975635502,34.813716823792,14.3854346726291,10.1558665779178
"CD96",11.4192464619969,9.89969282862966,14.3322608403872,31.2071852307296,28.8548599981027,70.4456140108871,62.7334508793688,48.5766809194451,10.2286567062652,14.573623108419,17.3534523945523,26.9039339640981,33.2568133784806,53.2674387233971,54.4686894587255,52.6968148689896,24.5143986613106,15.7315347766866,40.8348147191318,45.8145234003148,48.6015112206677,66.2191820305423,13.7652590597113,13.955598958799,44.1491160323957,64.1499096649876,79.5002166509463,83.9002105228387,16.2958791709108,16.0052688529634,24.2342967935842,33.7650647414744,49.0021020488832,59.2819805146571,66.2116375836686,56.9407285686438,13.0985016238513,16.1329583171338,17.0679863926696,27.714554340613,48.0188365784113,67.4161513804666,60.5306733792523,49.7265020981729,15.652248066602,26.406648114856,44.8600338763666,59.7694304814525,56.1285281175193,67.4592404020705,16.1300292200114,16.4635501720641,41.7312452468638,55.0625113029364,66.6642094585249,85.901704804888
"CD99",241.07298086438,252.892153167721,252.657283957683,245.323150563791,238.58042778919,247.156645767011,244.058904790969,251.715528400761,255.251478715435,268.117296930529,261.851201310656,237.301105042708,249.617231449975,247.444308946618,265.587640849135,246.357609512526,232.886787282451,227.392184499378,252.009142266642,285.386302014461,272.16846283574,337.504218091153,220.24414495538,265.156380217181,264.894696194374,248.23225913843,302.542491143879,320.238831713933,276.477543221723,256.342451145042,275.594677489829,260.333542644411,265.217562635708,260.500191138819,277.807126202115,276.352335986485,263.63711450188,275.253088826176,268.882626214954,259.880739062797,237.033221197815,276.235380510216,265.239264145289,279.893796826199,208.696640888027,202.688866611328,222.1118750464,235.179715590063,251.259921170371,266.109931751814,189.527843335134,192.074752007415,215.828784011123,252.577067976695,254.02572446301,244.587120084854
"CDC14A",40.3480041657225,43.6486456535035,33.987932850061,28.1731533332976,44.3379556068406,24.6758647947741,25.3511890539915,21.8700208468498,41.6120352368515,33.6314379425054,36.2563201814754,36.3623482483513,31.7277644875159,30.9633387653244,25.3342741668491,27.0071176203572,34.047775918487,41.4740462294464,42.0015237111069,30.5430156002099,31.1049671812273,25.6332317537584,35.7896735552492,27.9111979175979,70.6385856518332,27.8912650717337,38.6459386497657,25.9972483310204,42.258805307616,33.3012851940689,40.5783574218154,33.5203903592898,41.1718692472575,27.2418500537327,24.3715176637758,28.6981271985965,42.3915143462823,34.747910221519,39.5779394612627,34.9839456430689,35.2010594837756,32.0653819431459,26.5907373122985,29.4795549897964,39.78279716928,34.9709664223769,53.0661376342385,33.7827215764731,38.4235561609864,38.3884075216202,46.3738340075326,35.6710253728056,45.6435494887573,50.0891231852518,36.4898830720347,45.2782384932168
"CDC14B",52.2747726926972,58.0481988587831,50.7771526916573,39.8758477948212,28.1510829249781,6.36796510832878,7.73426106731944,6.93952584563502,50.445875119535,51.0076808794665,37.1859694168978,35.3114133278787,29.434191151069,6.03522704747849,5.06685483336981,3.29355092931185,47.6668862858819,41.4740462294464,50.1684866549331,26.7251386501836,7.77624179530682,17.0888211691723,52.3079844269027,62.8001953145954,39.7342044291562,30.6803915789071,14.3542057841986,14.1803172714657,68.2217314443213,60.1488329474269,52.9772999673701,40.8606218248277,22.7329339402036,9.44177757544142,10.0021835498733,6.2255196568384,59.3004891697995,56.0930550718806,50.46187281311,35.8926195558759,30.2269967306334,11.0389019804273,8.28455132342969,10.2044613426218,57.3915762442073,52.8132962297122,39.3892980377853,24.6873734597304,18.8350765495032,13.4173074832847,48.3900876600341,39.7869129158216,46.2956001957397,25.2221825968289,16.8414844947852,11.8485110075707
"CDC20",179.662811002085,192.594024120614,171.987130084646,178.141015692081,109.789223407415,126.961304347305,124.607539417924,155.823898533805,165.518263065018,217.109616051062,165.167680826721,147.55126283435,183.294735804385,135.136605628323,126.249132931464,149.197857097827,85.8003953145873,110.120743436806,110.837354237643,112.627370025774,97.2030224413357,87.5802084920081,140.405642409055,167.467187505588,114.787701684229,108.775933779761,123.66700367925,118.169310595547,152.186939375794,181.995395828051,178.939284464256,189.133297428694,130.588076078725,132.339669295122,126.224738882909,163.533772449145,196.477524357769,197.070290827758,183.790056373239,164.697146696266,125.499429463896,135.095133760467,129.880385264091,185.138084358996,105.000497446788,92.0664218058495,106.132275268477,112.609071921577,111.880354704049,117.028737493095,81.6582729263075,98.7813010323848,108.240417359053,122.558492900084,115.434341641341,123.98620447208
"CDC25A",81.7110524614001,76.0476403653824,72.8897837025404,71.5164661537553,92.8985736524279,86.3655267817091,75.6238859915679,81.3817121897198,87.6409904150449,71.9339089325807,78.0905357754854,73.5654444330808,83.5242956689428,85.5427833686084,76.0028225005472,72.4581204448608,141.638747820906,143.013952515332,152.83887794875,111.672900788267,89.4267806460284,55.5386687998099,137.652590597113,146.533789067389,128.032436493948,139.456325358669,82.812725678069,93.3537553704822,83.1366039058325,84.9311847197575,84.538244628782,81.7212436496551,78.3023280162564,91.1673277366393,101.148842095902,88.6756946242347,87.1645744423559,84.8841806839964,93.2555198556006,90.4130543242951,83.6025162739673,92.647927335729,93.0007696952751,86.3329824701183,150.652887641044,140.597558881801,124.185703535795,111.742848291411,97.1889949954361,97.6481822394611,159.284038547612,140.626157719714,137.582699173254,90.5867121435404,93.6807575022429,91.8259603086733
"CDC25B",178.394005839641,176.394526764675,154.788417076181,127.86277282035,131.606312674273,94.7234809863906,84.6471905701073,87.4800833873992,176.444328183074,178.620303739084,167.956628532989,132.417799979545,144.686251307527,92.6276151199962,81.4919152366977,83.3268385115899,168.876968555695,170.186603493246,147.005332988874,125.989939350866,91.3708410948555,132.438364061085,176.195315964304,160.489388026188,154.521906113386,114.354186794109,132.50036108491,108.715765747904,188.369315162053,202.389206140698,173.303401489003,155.123558305034,112.654317081453,93.7986427986477,89.4561486502756,92.9272690240266,184.331641033835,199.055885697559,198.879145792845,148.34101626574,117.847025228292,99.4815333236124,96.8758017659117,103.988320348623,152.609418649369,155.585115919963,128.56229220666,121.70442003832,110.750250111078,114.419816593567,158.275911721361,150.229895320085,159.752423210651,136.057689219514,110.522241997028,93.5186047383263
"CDC6",221.533381362741,197.093884497263,219.488337441358,207.181035281788,235.765319496693,208.948855117038,192.92684551258,218.489919806508,217.591424478732,199.733373114101,199.874585615826,216.91296758554,183.676998027125,195.488876103107,195.496148987518,211.11661456889,403.125666874886,441.913113272377,365.179914488234,268.205855739343,235.231314308032,256.332317537584,423.969979039106,439.601367202168,410.58677910128,306.803915789071,238.500649952839,226.885076343451,219.580066794475,216.329279012634,221.771995076171,212.866712500599,211.668873798784,231.710508695669,222.161175466905,211.667668332505,213.862808331244,218.91183439557,222.625909469603,194.456217340694,240.094182892056,208.950644629516,209.11811001883,202.793422237501,397.175794690026,470.323813721356,364.898080433372,261.599536310125,208.692648168495,190.078522679867,442.567676724061,415.70464184462,360.584040961183,252.932309985101,199.641764115267,207.772103739902
"CDC7",153.017902590759,147.14543431645,150.6934854075,131.330237845987,97.825013164299,71.6396074686988,63.1631320497754,58.8808253569032,162.263690476661,138.075736886175,143.785748412005,124.640881568048,98.0502601331065,73.9971316256058,64.1801612226843,63.89488802865,186.581812033309,178.767440644165,157.505713916651,88.7656390881099,79.7064784018953,59.8108740921029,203.725834083727,272.13417969658,128.032436493948,103.197680765414,73.9793682724082,87.4452898407051,178.149865512499,155.66414706995,152.168840331808,134.081561437159,97.7516159428753,68.8785413290398,72.2692980434509,58.1554641114417,152.180773411654,165.548972269665,149.901445709533,128.123021705785,101.585666227635,69.7816303762725,66.4100323829767,58.9591099795927,176.087790749272,192.69716191922,150.992309144844,87.0554748316808,93.4219796855355,78.2676269858277,176.422194593874,207.85232092231,149.971662605917,105.151634488188,73.6814946646854,65.1668105416391
"CDH1",29.6900408011921,33.2989667872089,27.4360421801697,19.9379238974105,18.2982039012358,5.57196946978769,4.726492874473,3.78519591580092,30.2210311776016,27.4656743197127,27.5795939841992,18.4964546003174,17.9663244688343,4.46081999161454,2.11118951390409,0.988065278793556,51.7526193961004,32.8932090785264,29.1677247993798,14.3170385625984,11.6643626929603,10.6805132307327,19.2713626835957,55.822395835196,30.904381222677,19.5238855502136,15.4583754599062,9.45354484764379,34.8013690768602,32.2686872035552,28.4612090250233,28.3822283334133,14.3975248287956,4.33393069036656,6.19853628442855,5.3144679997401,30.9600947472848,30.7767204819168,27.457195501251,19.5364891253502,15.4961185770969,7.49068348671851,4.27589745725404,5.0212428828774,28.6957881221037,30.6888072686164,22.9770905220414,16.4582489731536,9.0408367437615,6.70865374164237,33.2681852662734,30.183175315451,29.3422818142012,14.5649223446477,6.66642094585249,8.88638325567806
"CDH11",43.6468975880772,34.6489249002039,33.1689465163246,25.1391214358655,16.1868726818624,6.76596292759933,2.57808702243981,2.52346394386728,42.3094436486423,39.797201565298,29.4388924550441,25.642812059531,22.1712089189871,5.51042469552384,3.37790322224654,3.29355092931185,39.4954200654449,32.8932090785264,33.8345607672806,14.3170385625984,17.4965440394404,12.8166158768792,44.048828991076,20.9333984381985,26.4894696194374,16.7347590430402,14.3542057841986,9.45354484764379,48.0590334870927,49.0484045494038,40.860151570578,33.2757159771051,17.1759945325983,6.81046251343319,8.87517695270449,8.3513068567344,46.4401421209273,52.8664634084539,41.5568364343259,29.9862391226305,24.679003659821,11.6959794792623,10.1552564609783,9.5565590351538,39.130620166505,42.8215915376044,29.541973528339,23.3880380144814,11.3010459297019,11.9264955406976,50.4063413125356,41.1588754301604,40.4271438328994,20.2487944791443,21.0518556184816,11.4253499001575
"CDH2",156.063034980625,134.995811299496,149.874499073763,99.2561863588483,113.308108773037,77.2115769384865,72.6161177987214,61.4042893007704,165.285793594421,147.044120337509,139.447385313367,117.494524108834,112.193962374529,74.7843351535378,68.4025402504924,63.2361778427876,84.4384842778479,75.7973948331262,66.502412542586,72.5396620504983,48.6015112206677,53.4025661536633,46.8018808030183,90.7113932321933,132.447348097187,72.5172891865077,56.3126534610869,66.1748139335066,133.681449469844,150.501157117381,123.144043009259,115.486308391129,81.5859740298419,70.8907234352818,61.9853628442855,59.9775674256383,148.608454786967,148.175017158906,136.791253262989,125.169831489162,91.0636104036806,84.7629973497095,65.8755452008197,57.8252809415238,95.2178424051622,102.771819690251,69.4783451499824,75.3614558244401,56.8819311794994,73.0497851867724,90.7314143625639,88.4915821748448,86.0706933216568,86.3238080426679,58.5943314714404,66.4362938638788
"CDH5",8.1203530396423,5.8498184896448,1.63797266747281,3.9008981538412,7.741547804369,1.98998909635275,2.57808702243981,2.73375260585622,7.20655358850497,7.66049419801513,4.95812925558637,1.47130888866161,5.54280222974676,4.46081999161454,2.11118951390409,3.62290602224304,9.53337725717635,8.58083715091994,19.8340528635783,14.3170385625984,3.88812089765342,6.4083079384396,11.012207247769,0,8.82982320647915,13.9456325358669,8.83335740566071,7.09015863573284,10.2194496495542,8.26078392411015,8.4538244628782,7.09555708335331,7.07246833695221,4.95306364613323,2.67664066827596,4.09973245694235,10.0024921491228,8.19057883792948,7.17350152735388,7.49655978065762,6.69585370615299,3.67963399347576,3.87503207063646,5.34519403661144,7.17394703052592,7.85062511522749,14.2239131803114,9.09534811674277,5.65052296485094,6.70865374164237,8.06501461000569,5.48785005735472,7.82460848378698,11.0125022605872,5.96469242523644,6.34741661119862
"CDK1",550.153918435764,538.633287084987,534.388582763007,507.55019312756,373.001848755961,251.932619598257,251.793165858288,249.612641780872,523.288778313701,568.371301228341,537.337258074173,444.96584532809,434.441016145324,280.506857119761,251.231552154586,258.543747950981,507.992816703825,513.420089530044,389.680803319713,311.156971427139,221.622891166245,234.971291076119,468.018808030183,502.401562516763,423.831513910999,276.123524210164,272.729909899774,231.611848767273,570.079569639996,575.673379711424,532.590941161327,476.625696495594,360.443297029672,309.721261122268,285.414420733005,258.434986730218,559.186942050961,537.103412281193,515.255299361314,448.88491292665,355.262866637888,292.530902481323,281.674744996609,276.006382981391,573.263585439298,564.531315104086,474.859870788856,353.419241107719,282.902849773537,267.600743694401,562.534769047896,545.355099449625,463.608052664378,325.046437691527,279.638815465497,294.520130759616
"CDK2",171.796218994932,164.694889785385,183.452938756955,175.540416922854,201.280242913594,219.296798418073,200.661106579899,212.39154860883,160.403934711885,173.575588047708,165.167680826721,172.773700925692,179.089851354231,213.856958421521,214.074616709874,214.739520591133,208.37238862114,218.811347348458,203.007364603683,232.8904939516,270.224402386912,220.018572553093,220.24414495538,167.467187505588,220.745580161979,195.238855502136,216.417256438687,230.430155661317,190.302724555212,188.965432264019,187.111314778371,189.622646193062,213.942167192804,224.590479704353,218.35752820146,223.359497931933,194.810442332916,182.6747280217,173.895571507923,212.856864075036,202.98002234938,219.201053611342,221.144071617357,209.434420889048,195.653100832525,219.81750322637,204.058446779082,232.581044699565,215.473275726316,218.403949589023,230.861043211412,242.151383780777,204.091871285443,224.157707304211,222.447941035288,217.504809210405
"CDK4",341.308588697464,322.639989005794,313.262272654177,257.459278153519,296.290147785394,231.236732996189,213.121860521691,253.187549034683,331.268995600633,320.246025741412,328.166180104123,252.644754881608,279.624815935156,231.962639563956,215.341330418217,257.885037765118,326.858648817475,387.56781131655,362.846496504286,295.885463627032,258.560039693952,217.882469906946,352.390631928608,376.801171887572,339.948193449448,284.490903731684,253.959025412745,203.251214224341,353.813918948079,384.384601968749,379.576718383231,303.885582673269,260.165799537885,251.213196802319,249.772837097541,288.044165585912,357.946326193609,330.601545821881,349.522677867277,322.806407524681,289.069569999918,245.221322565206,241.053719152696,280.865650287401,359.349528529072,361.128755300465,314.020237134566,276.75844983803,254.273533418292,236.29369290007,320.584330747726,349.850441156363,308.419984402604,271.049652413809,239.640289790382,229.77648132539
"CDKN1A",456.008575382411,468.885451246914,419.73049603991,329.842610563684,177.351822427362,11.9399345781165,10.7420292601659,3.57490725381198,470.983147429391,518.858350924097,415.863091312307,285.223737416258,196.482782488954,33.5873505250977,1.68895161112327,1.64677546465593,586.983656834717,602.088740089547,388.514094327739,164.168708851128,48.6015112206677,8.54441058458611,608.424450439238,565.201757831358,406.171867498041,158.980210908882,39.7501083254731,10.6352379535993,465.123059725656,491.258493986924,452.843197061509,316.608650546868,156.099479722731,27.8609830094993,28.8795440524511,13.0584070850757,452.493692460317,502.355502059675,482.603499305772,325.759597741304,210.441116479094,46.7839179170491,21.9139744684269,13.2819973030951,646.959586752883,567.386087873259,393.345906793996,168.480496067283,35.0332423820758,13.044604497638,576.648544615407,600.233600023173,426.44116236639,161.990355833155,29.1217336055662,12.6948332223972
